filename,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,activity
walking_5_grouped_12_1.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
standing__1_grouped_1.csv,0.1360544217687075,0.06802721088435375,0.06802721088435375,stand
walking_5_grouped_2.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_6.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_1.csv,0.8108108108108109,0.06756756756756757,0.8108108108108109,walking
jogging_uphill_1_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,1.360544217687075,running
walking_2_grouped_13.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_8_1.csv,1.476510067114094,1.476510067114094,2.8859060402684564,running
walking_5_grouped_10.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
jogging_downhill_1_grouped_2.csv,2.684563758389262,1.342281879194631,1.342281879194631,running
walking_1_grouped_3.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_2_grouped_4.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
walk_2_grouped_5.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
incline_run_2_grouped_1.csv,1.610738255033557,0.06711409395973154,1.610738255033557,running
walking_1_grouped_2.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walking_5_grouped_11.csv,2.0805369127516777,2.0805369127516777,1.0738255033557047,walking
walking_5_grouped_9_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_12.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_7.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_13_1.csv,0.06711409395973154,0.06711409395973154,0.40268456375838924,walking
walk_1_grouped_6_1.csv,0.87248322147651,0.87248322147651,0.8053691275167785,walking
walking_5_grouped_3.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
sprint_downhill_1_grouped_1.csv,0.06756756756756757,3.040540540540541,1.4864864864864866,running
walking_2_grouped_1_1.csv,0.06756756756756757,0.06756756756756757,1.0135135135135136,walking
jogging_2_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,0.06802721088435375,running
walking_2_grouped_10_1.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_5_1.csv,0.06711409395973154,1.0738255033557047,1.0738255033557047,walking
walk_2_grouped_7_1.csv,0.7746478873239437,0.07042253521126761,0.07042253521126761,walking
jogging_3_grouped_10.csv,0.35714285714285715,1.25,0.17857142857142858,running
walking_uphill_2_grouped_1.csv,0.06802721088435375,0.06802721088435375,1.0204081632653061,walking
standing_2_grouped_7_1.csv,0.20134228187919462,0.20134228187919462,0.06711409395973154,stand
